,Unnamed: 0,name,gender,关注,粉丝,time,rating,text,useful
6638,6638,134****7909,female,0,0,2017/3/19,width:80%;,花很好看，可惜天公不作美，不过朦朦细雨中赏花倒是别有一番风味！,有用 （0）
6647,6647,159****4858,male,0,0,2017/3/14,width:80%;,去的那天人太多了，花开正盛香气扑鼻,有用 （0）
6648,6648,M55****191,male,0,0,2017/3/12,width:80%;,一个就近休闲放松的好地方，花正开，也值得一去，可以反复去，这是最有杀伤力的,有用 （0）
6649,6649,晨曦早茶,male,0,0,2017/3/11,width:80%;,春暖花开的时候，周末带孩子出来赏花，也挺不错的。网上购票挺方便的，不用排队，刷二维码直接进去。,有用 （0）
6651,6651,ysy0769,male,1,3,2016/12/10,width:80%;,天气不错，不热，刚好也是试开园，有表演，还有可爱的人偶，向日葵开的很茂盛，种类很多，我和同学都玩得很开心。,有用 （0）
6653,6653,M20****580,female,0,0,2016/11/17,width:80%;,很大的花园，但是景色一般，感觉就是一个农田改的，里面的装饰也很一般，总之很一般啊,有用 （0）
6655,6655,M22****577,male,1,0,2016/10/4,width:80%;,鬼船好玩，葵花也多，和亲朋好友一起去，还可以烧烤，照相好去处，还有水果可以摘，空气好！,有用 （0）
6659,6659,万万ww,female,0,0,2015/10/30,width:80%;,风景不错，向日葵????的花海看着醉人~适合周末三五好友周末休闲或者家庭亲子游！就是交通不太方便，没有公共交通工具到那里！,有用 （0）
6668,6668,M27****3252,female,2,0,2019/12/5,width:80%;,休闲散步好地方，当然，失恋的少来，因为经常有办婚礼的在这，别触景生情,有用 （0）
6669,6669,jerrystar,male,0,0,2020/1/11,width:80%;,十一去的，面积大，有大面积葡萄园，还不错。,有用 （0）
6670,6670,189****7755,female,0,0,2019/11/16,width:80%;,环境很好 城堡很漂亮 酒庄还提供红酒试喝 临走前还能赠送一小瓶白兰地 开车的司机就不能喝了 哈哈 拍了很多漂亮的照片 很满意 推荐前往,有用 （0）
6673,6673,M22****7939,female,0,0,2020/1/2,width:80%;,还挺好的 可以品酒 还能免费带走一小瓶白兰地。古堡前面拍照的感觉超级像在海外 因为草坪维护的很好,有用 （0）
6675,6675,YL-HN,female,14,77,2019/10/7,width:80%;,"【景色】这里环境不错，空气很好，放眼望去满眼绿色，大串儿葡萄挂在藤蔓下面，如果是炎炎夏日，走在葡萄架下面，一定很清凉。
【趣味】酒庄门票分80/人和100/人两种，包括品酒和赠送酒，80的是自己罐装30ml白兰地一瓶，100的是直接领取一大瓶白兰地，要说趣味，就是还可以吧。
【性价比】关于性价比，个人觉得，价格确实不便宜，可出来玩嘛，别太计较价钱，要不然就影响心情了。",有用 （0）
6684,6684,磊0202,female,0,0,2020/1/17,width:80%;,规模较大，但体验项目一般，性价比不高。,有用 （0）
6686,6686,jes****uct,female,0,1,2019/12/6,width:80%;,还不错，就是现在人越来越少了。,有用 （0）
6687,6687,jes****uct,female,0,1,2019/12/6,width:80%;,还不错，就是人越来越少了。,有用 （0）
6689,6689,M18****614,male,0,0,2020/1/10,width:80%;,总体还不错,有用 （0）
6696,6696,M22****7400,male,10,4,2019/8/1,width:80%;,位于密云县城边上，没有想象中远，一直以为是在山里，实际就是县城边上一个小山包上建的，去密云的很多旅游景点都能路过，整体建筑风格都是欧洲城堡样式，复制的很到位。,有用 （0）
6698,6698,珏丸美,male,37,149,2019/5/27,width:80%;,张裕爱斐堡国际酒庄，位于北京密云。酒庄总占地面积14公顷，总建筑面积5.1万平方米，在一片岗峦丘陵起伏地带，站在园内，远眺周边，山峦起伏，气象万千。无论建筑的形式、环境的布局、室外景观设施均围绕“葡萄酒”文化一个主题氛围展开。,有用 （1）
6706,6706,自由人1927,male,9,22,2019/8/9,width:80%;,吃水库鱼顺路来参观，总的来说还不错，赶上天气好的时候来，可以拍出美美的照片，适合游玩两三个小时吧，值得推荐大家来游玩,有用 （0）
6707,6707,M82****23,female,0,0,2019/10/3,width:80%;,城堡景色不错，葡萄架也大丰收，美中不足孩子心心念念的恐龙世界基本就是荒废的，进不去也摸不到，餐饮比较少也不太好吃,有用 （0）
6711,6711,118****871,male,0,0,2019/8/7,width:80%;,酒还挺便宜，转了转风景还好。到了挂葡萄的时候应该更好看。酒庄应该再好好弄弄，感觉酒庄景区里东西太少。应该加强一下。不过人不多，感觉比较幽静。,有用 （0）
6728,6728,as_fish,female,0,0,2019/10/5,width:80%;,景色不错，酒窖太小了，赠送的礼品不错,有用 （0）
6729,6729,M19****633,male,0,0,2019/9/18,width:80%;,去的时候有点热，室内还是值得看看的,有用 （0）
6738,6738,M13****942,male,0,0,2019/2/19,width:80%;,景点环境很好，交通也方便，游览中罐装葡萄酒的环节很有意思。带家人和孩子游览起来很轻松，老人和孩子也不会感觉到累。值得再去。,有用 （3）
6741,6741,Nancyhr0504,female,2,8,2019/10/20,width:80%;,还可以去看看，酒值得买。张裕的历史值得了解。,有用 （0）
6761,6761,M23****7650,female,0,0,2019/9/15,width:80%;,住宿的房间不好定。建议能够更多的订票，特别是网上订票的渠道。,有用 （0）
6763,6763,自由人1927,male,9,22,2019/8/9,width:80%;,这次来参观天气不太好，去吃水库鱼顺便来转转，如果天气好的时候在园子里走一走还是很不错的，酒庄的地窖可以去看看，欧洲小镇适合拍照，总体来说还是不错的，推荐大家夏天的时候来游玩,有用 （0）
6767,6767,华-Rainbow,female,10,14,2019/8/1,width:80%;,主要去看玻璃观景台，其他就是看山看水啦，导游态度很好，整个过程2个半小时或3个小时撑起死,有用 （0）
6770,6770,_WeCh****447677,female,0,0,2019/9/3,width:80%;,其实一般。葡萄不错。拍照片不错啊,有用 （0）
6773,6773,liu****97,female,2,1,2019/7/19,width:80%;,离高速出口很近，电子票方便快捷,有用 （0）
6775,6775,189****1892,male,0,0,2019/6/22,width:80%;,很不错的欧式建筑。里面还有DIY葡萄酒，很有成就感。出来城堡，去欧洲小区溜达溜达，适合照相，孩子也很喜欢。,有用 （0）
6779,6779,M26****1929,female,23,47,2018/6/25,width:80%;,北京张裕爱斐堡国际酒庄有限公司位于北京市密云县巨各庄镇，距市中心88公里。 爱斐堡配备了葡萄酒主题旅游、专业品鉴培训、休闲度假三大创新功能，开启了世界酒庄新时代。,有用 （0）
6780,6780,大骆驼去哪了,female,0,0,2018/7/15,width:80%;,酒庄的葡萄还没有成熟，想采摘的朋友可以晚一点去～地方很好找导航走就可以了，停车方便。两个小时左右基本就游览完了，如果不住宿的话～可以去附近转转、环境不错～可以买点酒,有用 （0）
6782,6782,m12****915,female,0,0,2019/6/10,width:80%;,正常票价100元 不值这个价格 就是拍照很好的地方 空气很好闲逛的好地方,有用 （0）
6783,6783,E22****02,male,0,0,2019/5/2,width:80%;,还不错，外面有点热，城堡里面有很多参观项目，还有品酒活动，还有赠送红酒，小镇适合拍照，建议玩也就2-3小时，最后还买了两瓶酒黑给老爸，很开心。,有用 （0）
6784,6784,漢江鴨鴨,female,0,48,2018/10/6,width:80%;,北京市密雲區的張裕愛斐堡國際酒莊，仿佛一個歐式古堡，蠻漂亮的。莊園外有一望無際的葡萄園，專門種植用於釀酒的葡萄。這裡空氣清新，一派田園風光。夜色下的莊園非常靜謐，可以抬頭仰望星空，遠離大都市的喧囂。這裡的餐飲也不錯，有自助餐，有魯菜，還有品酒活動。大家去體驗一下吧。,有用 （1）
6798,6798,M43****712,male,0,0,2019/6/10,width:80%;,美中不足   要是有人给讲解就好了,有用 （0）
6805,6805,兜兜爹呀,male,0,0,2019/7/1,width:80%;,带孩子来玩，园里溜达一圈挺好。,有用 （0）
6806,6806,蜘蛛侠在大草原,male,0,0,2019/4/13,width:80%;,还可以，有特色，适合亲子活动！,有用 （0）
6808,6808,203****390,female,15,36,2018/7/27,width:80%;,"停车场挺大的，周围吃饭的地方不多，绕到欧洲小镇又稍微有点远
在大厅买完票，就直接从后面可以进园。
买的80的票，包含了罐一小瓶白兰地。然后自己封口，贴上标签。
里面一进去往上走，侧面是一片葡萄藤，应该到季节可以采摘，不过我们去那会还不行。
进了城堡，三层在录制超能幼儿园封上了。底下一层是参观酒窖的，陈列了一些公司和名人的藏酒。一层是介绍张裕的一些历史信息等等。品酒搬到了二层，会每人品尝两杯，一杯是干红，这个要先饮，再饮桃红的那杯，后者更为香甜。桌子上有品酒的一些小常识。
有一个岔口是通向小镇的，不过据说那边没什么东西，我们也就没有过去。
总体来讲面积不小，可以参观的不是特别多，环境还不错",有用 （1）
6809,6809,布伦特伍德阿斌,male,0,0,2019/5/18,width:80%;,没有想象的好，拍拍照还可以，周末溜孩子也行，不错的地方别毁在细节，和一些应付上，要做就像回事，一些项目就是走个过场，感觉不好！,有用 （0）
6813,6813,ly2015,male,0,0,2018/7/22,width:80%;,嗯，总算去了，密云的酒堡，和网络描述的差不多，感觉还可以吧，亲子陪陪父母走出去，玩玩，不要要求太多，景区会逐渐好点的，人气不旺，安静，商业活动少，自带东西，,有用 （1）
6816,6816,王昱珺,female,0,0,2019/3/10,width:80%;,去的季节还没有到葡萄采收的季节，还是青涩的葡萄粒，一大片的葡萄园，看了看地下酒窖，尝了尝干白和干红，还是跟进口葡萄酒有些差别的,有用 （0）
6823,6823,M51****686,female,0,0,2017/6/1,width:80%;,在携程上订票确实比在现场买便宜不少。当天四点前买票都可以使用。两种票主要区别在品酒和装酒的不同上，最贵的套票可以装750ml的酒，品酒也是有三种。里面活动主要是城堡和欧洲小镇。城堡里地下一层是酒窖，一层大厅也有一个地方品酒 二层是博物馆，三层是品酒区和一个观景台，在露台上品酒 看风景，还是很赞的。四层还有一个小的观景台。酒窖非常震撼。欧洲小镇主要是旅舍，各种风格的建筑都有。总之这里平常还没有什么人，也许是因为葡萄还没有熟。选择在这边住一晚上也是不错的选择。,有用 （18）
6829,6829,_WeCh****491306,male,0,0,2019/4/11,width:80%;,季节不对 有葡萄就更好了 酒不错 但是没人给讲解品酒和葡萄酒文化 跟我想象的不一样 本来是希望能听到品酒的知识的,有用 （1）
6831,6831,humanhealth007,male,0,0,2019/2/7,width:80%;,人少，室内室外结合，给人感觉不错，适合带老人小孩游玩,有用 （0）
6833,6833,虎爸的老婆,female,12,65,2019/4/11,width:80%;,酒店像一个城堡，冬天暖气开得很足，值得一去。,有用 （0）
6848,6848,157****5210,male,0,0,2018/6/7,width:80%;,酒庄位于北京市密云区近郊（近密云城区）建议自驾出游 若是从北京市中心出发推荐游玩路线为 雁栖湖—张裕爱斐堡国际酒庄—最后至古北水镇 全程约一百三十公里 大约需要两小时车程 所有景点周末便可轻松按顺序游览完成 ,有用 （0）
6849,6849,小虫子又感冒,female,2,16,2016/12/5,width:80%;,冬天来的，不是葡萄采摘的旺季，所以人很少。虽然挺冷的，但是天气好的时候环境还是很不错的。逛了一圈感觉这里可以分成两大部分，一部分是酒庄+葡萄园+博物馆，另一部分是欧美小镇。前一部分都是跟葡萄酒有关的。可以参观酒庄，了解葡萄酒知识，还可以选择套票diy红酒，自灌白兰地。diy没什么技术含量，酒也不会拿来喝，纯属自选照片印在酒瓶上当个纪念吧。而至于欧美小镇有些休闲娱乐，住宿餐饮的设施，餐厅不敢恭维，ktv什么的不知道是不是因为淡季也没开放，住宿倒是很不错。如果时间充裕的话建议可以在酒庄小镇上住一晚，房间布置很有欧式特色，挺舒适的，持房卡参观酒庄还可以享受优惠价格。大家一定记得要拿着房卡才可以哦，别退房退早了～～～,有用 （57）
6853,6853,Nancyhr0504,female,2,8,2019/4/26,width:80%;,葡萄酒非常醇美，也让我们了解了张裕的发展历史。园区设施丰富，让游客有很多体验互动。毫不犹豫买了两瓶水带给家人。,有用 （0）
6860,6860,_WeCh****18045,male,0,0,2018/6/16,width:80%;,总体感觉是个公园，适合拍照，一圈下来觉得太不值了,有用 （0）
6874,6874,_WeCh****791922,female,0,0,2018/6/29,width:80%;,夏季去外边太热了 古堡很不错 酒窖特别凉快 对酒有了简单的了解 还可以简单的自己灌一小瓶酒 贴上标签 留个纪念 就是负责这的工作人员一副很不耐烦的样子 刚一进门就让我们赶紧的 问她标签在哪也没理我们 我们只好自己在桌子上找 自己看步骤,有用 （1）
6875,6875,秋天的椰子,female,0,0,2019/5/8,width:80%;,有点荒凉，不过有鹅可以喂，还可以灌装酒，还不错,有用 （0）
6876,6876,快乐小红,female,0,0,2018/10/19,width:80%;,城堡环境不错，景观设计欧洲风格，大面积葡萄林，我们去时遇见中学去这里郊游，气氛活跃。,有用 （0）
